Score,Episodes
4.89,1.0
6.3807386399847035,50.0
6.3807386399847035,1.0
7.11,1.0
6.3807386399847035,1.0
6.42,1.0
6.01,1.0
7.15,1.0
5.84,1.0
6.2,1.0
6.21,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
7.07,1.0
6.3807386399847035,1.0
6.33,60.0
6.3807386399847035,60.0
6.07,1.0
7.35,1.0
5.39,12.0
6.3807386399847035,12.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.52,1.0
6.46,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.09,1.0
5.81,1.0
5.96,1.0
5.95,1.0
6.68,16.0
6.3807386399847035,112.0
6.3807386399847035,1.0
5.99,1.0
6.43,1.0
7.09,1.0
6.12,1.0
6.3807386399847035,1.0
6.3807386399847035,118.0
7.74,1.0
5.64,1.0
9.05,2.0
7.59,12.0
6.3807386399847035,1.0
6.3807386399847035,1.0
5.73,16.0
5.93,25.0
5.38,1.0
6.42,1.0
6.4,12.0
6.3807386399847035,17.0
6.58,1.0
6.52,2.0
6.3807386399847035,100.0
6.52,1.0
6.3807386399847035,3.0
6.49,9.0
5.89,1.0
5.63,1.0
6.06,1.0
5.81,1.0
6.25,1.0
5.95,1.0
6.11,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
7.39,12.0
6.66,1.0
6.3807386399847035,1.0
5.69,2.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
5.62,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.77,1.0
7.51,1.0
7.19,24.0
6.88,2.0
6.3807386399847035,1.0
6.31,1.0
6.3807386399847035,26.0
5.74,24.0
6.3807386399847035,1.0
6.47,12.0
6.3807386399847035,1.0
5.55,10.0
7.35,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.7,13.0
6.3807386399847035,1.0
7.21,12.0
6.3807386399847035,26.0
6.3807386399847035,26.0
6.3807386399847035,1.0
6.3807386399847035,1.0
7.47,4.0
6.37,4.0
6.22,1.0
6.3807386399847035,1.0
7.71,12.0
7.88,24.0
6.01,12.0
5.73,12.0
5.69,26.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
7.1,30.0
6.79,12.0
6.3807386399847035,1.0
6.3807386399847035,15.0
6.3807386399847035,1.0
7.04,12.0
6.27,12.0
7.77,1.0
6.36,12.0
6.3807386399847035,2.0
5.47,2.0
6.45,2.0
6.42,26.0
6.3807386399847035,26.0
6.27,52.0
5.56,2.0
5.72,22.0
6.2,1.0
6.3807386399847035,12.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,26.0
6.3807386399847035,10.0
6.3807386399847035,26.0
6.3807386399847035,26.0
6.3807386399847035,6.0
6.3807386399847035,1.0
6.3807386399847035,13.0
6.3807386399847035,12.0
6.3807386399847035,12.0
7.87,4.0
5.51,1.0
6.3807386399847035,1.0
4.91,12.0
6.3807386399847035,1.0
6.62,24.0
4.85,13.0
6.3807386399847035,1.0
5.65,1.0
5.62,1.0
6.81,2.0
6.78,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.56,12.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
8.24,12.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.52,1.0
6.3807386399847035,1.0
5.78,1.0
5.69,1.0
7.56,12.0
5.96,1.0
6.45,12.0
6.58,1.0
6.3807386399847035,60.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.01,1.0
6.3807386399847035,1.0
6.3807386399847035,52.0
6.58,11.0
6.3807386399847035,12.0
6.34,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.36,40.0
7.08,16.0
6.3807386399847035,52.0
6.09,48.0
6.18,36.0
5.31,1.0
5.54,6.0
5.23,1.0
5.52,1.0
6.3807386399847035,1.0
5.66,8.0
5.75,2.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
5.67,1.0
5.58,1.0
5.55,1.0
5.63,1.0
5.45,2.0
5.47,2.0
6.3807386399847035,1.0
6.49,1.0
6.3807386399847035,12.0
6.3807386399847035,1.0
6.3807386399847035,24.0
6.52,1.0
6.8,1.0
7.06,1.0
6.3807386399847035,1.0
6.17,60.0
6.3807386399847035,1.0
6.3807386399847035,13.0
6.3807386399847035,1.0
6.3807386399847035,1.0
5.81,12.0
6.3807386399847035,1.0
6.3807386399847035,12.0
6.3807386399847035,12.0
6.3807386399847035,104.0
6.3807386399847035,104.0
6.48,28.0
6.69,40.0
6.3807386399847035,1.0
5.61,8.0
6.3807386399847035,1.0
7.6,12.0
6.3807386399847035,4.0
6.3807386399847035,2.0
6.3807386399847035,30.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,5.0
7.12,12.0
7.57,2.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,26.0
6.3807386399847035,10.0
6.3807386399847035,20.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,2.0
6.3807386399847035,1.0
5.14,1.0
6.3,1.0
6.21,1.0
6.03,22.0
6.3807386399847035,1.0
6.3807386399847035,27.0
6.46,72.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,6.0
6.3807386399847035,1.0
6.3807386399847035,20.0
6.3807386399847035,10.0
6.3807386399847035,13.0
6.59,12.0
6.3807386399847035,1.0
6.3807386399847035,1.0
8.98,11.0
6.32,1.0
7.02,12.0
6.94,13.0
6.3807386399847035,50.0
6.3807386399847035,1.0
5.79,1.0
6.3807386399847035,1.0
6.3807386399847035,5.0
6.3807386399847035,5.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,20.0
6.3807386399847035,18.0
6.3807386399847035,6.0
6.18,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
7.11,12.0
6.3807386399847035,12.0
6.3807386399847035,1.0
6.3807386399847035,1.0
7.04,12.0
7.85,12.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.38,26.0
6.3807386399847035,1.0
6.3807386399847035,3.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
5.79,2.0
6.21,1.0
6.08,3.0
7.33,1.0
6.3807386399847035,2.0
7.1,1.0
6.3807386399847035,3.0
6.3807386399847035,3.0
6.3807386399847035,7.0
6.3807386399847035,3.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
7.01,1.0
6.3807386399847035,4.0
6.3807386399847035,4.0
6.3807386399847035,4.0
6.3807386399847035,4.0
6.3807386399847035,4.0
6.3807386399847035,6.0
6.3807386399847035,4.0
6.3807386399847035,4.0
6.38,1.0
6.3807386399847035,1.0
6.3807386399847035,12.0
7.87,1.0
7.34,12.0
7.24,16.0
6.3807386399847035,16.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,52.0
6.3807386399847035,1.0
6.3807386399847035,1.0
7.63,12.0
6.3807386399847035,1.0
6.3807386399847035,1.0
8.87,1.0
6.46,1.0
5.6,1.0
6.3807386399847035,1.0
6.3807386399847035,26.0
7.59,12.0
6.35,1.0
6.3807386399847035,13.0
6.3807386399847035,1.0
6.04,48.0
5.91,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
7.84,12.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,3.0
6.3807386399847035,1.0
6.3807386399847035,16.0
6.39,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.17,12.0
6.58,13.0
5.95,1.0
6.3807386399847035,1.0
6.58,2.0
5.6,1.0
5.64,12.0
7.52,12.0
6.3807386399847035,12.0
5.57,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.36,1.0
7.86,13.0
6.3807386399847035,1.0
7.46,12.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.18,1.0
5.86,1.0
6.3807386399847035,12.0
6.3807386399847035,2.0
6.3807386399847035,1.0
6.3807386399847035,1.0
5.91,1.0
5.77,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.11,1.0
5.86,1.0
6.0,1.0
6.3807386399847035,1.0
5.67,3.0
6.66,1.0
6.71,1.0
6.3807386399847035,13.0
6.3807386399847035,20.0
6.3807386399847035,13.0
6.3807386399847035,13.0
6.3807386399847035,13.0
5.91,1.0
6.3807386399847035,1.0
6.3807386399847035,13.0
5.01,12.0
6.11,1.0
6.3807386399847035,2.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,13.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,50.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.8,1.0
6.3807386399847035,2.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
7.06,12.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.25,1.0
6.3807386399847035,29.0
6.94,12.0
6.3807386399847035,7.0
6.3807386399847035,1.0
6.3807386399847035,63.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,12.0
5.67,3.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.83,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,2.0
6.3807386399847035,26.0
6.3807386399847035,12.0
5.5,1.0
5.69,1.0
5.52,1.0
5.56,1.0
5.6,1.0
5.3,1.0
5.44,1.0
5.71,1.0
5.43,1.0
5.72,1.0
5.55,1.0
5.78,1.0
5.85,1.0
5.62,1.0
5.54,1.0
5.64,1.0
5.64,1.0
5.63,1.0
5.46,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,5.0
5.81,2.0
6.37,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
5.42,2.0
5.69,12.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
7.06,1.0
6.72,1.0
7.82,1.0
8.29,12.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
5.9,1.0
6.11,1.0
6.3807386399847035,1.0
6.3807386399847035,12.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.65,12.0
6.85,24.0
6.3807386399847035,1.0
5.48,1.0
7.57,2.0
6.3807386399847035,1.0
6.3807386399847035,1.0
5.69,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
4.81,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
5.67,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.11,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
4.85,1.0
7.27,10.0
6.3807386399847035,18.0
7.85,52.0
6.3807386399847035,1.0
5.56,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
5.05,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
5.94,9.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.68,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.59,8.0
5.39,3.0
6.14,2.0
6.16,1.0
6.3807386399847035,26.0
7.52,12.0
6.3807386399847035,13.0
6.3807386399847035,8.0
6.3807386399847035,1.0
6.3807386399847035,2.0
6.3807386399847035,1.0
6.3807386399847035,52.0
6.75,12.0
7.01,1.0
5.82,1.0
6.28,12.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
5.2,1.0
5.22,1.0
5.71,1.0
5.67,1.0
6.38,1.0
6.7,112.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
5.85,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
5.67,10.0
6.3807386399847035,60.0
6.41,1.0
6.01,1.0
6.3807386399847035,2.0
8.09,13.0
6.82,1.0
5.73,1.0
6.35,1.0
6.6,13.0
7.84,1.0
5.8,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
7.37,1.0
8.04,1.0
7.7,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
8.07,12.0
6.3807386399847035,8.0
6.3807386399847035,1.0
6.3807386399847035,2.0
7.09,1.0
7.33,1.0
7.25,1.0
6.57,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.02,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
7.13,1.0
5.93,1.0
7.47,1.0
5.98,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,14.0
6.99,2.0
5.73,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.79,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.16,1.0
6.07,1.0
6.3807386399847035,25.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,20.0
5.77,2.0
5.32,3.0
6.3807386399847035,1.0
6.2,1.0
6.83,52.0
8.03,12.0
6.3807386399847035,3.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
7.03,1.0
6.3807386399847035,12.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,12.0
5.9,12.0
6.47,1.0
7.0,12.0
6.3807386399847035,1.0
7.85,13.0
5.71,6.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.36,1.0
6.3807386399847035,5.0
6.3807386399847035,3.0
6.3807386399847035,24.0
6.99,1.0
6.2,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.5,1.0
7.25,6.0
6.32,1.0
6.3807386399847035,2.0
6.3807386399847035,2.0
6.38,1.0
5.47,1.0
6.35,1.0
6.3807386399847035,1.0
6.3807386399847035,48.0
6.73,12.0
7.82,1.0
6.3807386399847035,2.0
6.3807386399847035,5.0
6.3807386399847035,1.0
6.3807386399847035,26.0
6.3807386399847035,5.0
6.3807386399847035,1.0
6.3807386399847035,2.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,6.0
6.3807386399847035,12.0
6.3807386399847035,8.0
6.3807386399847035,24.0
6.3807386399847035,1.0
6.3807386399847035,27.0
6.3807386399847035,27.0
6.3807386399847035,10.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,12.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.15,2.0
6.37,1.0
7.4,1.0
6.24,1.0
5.9,4.0
6.81,12.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
5.84,27.0
6.3807386399847035,6.0
6.3807386399847035,1.0
6.3807386399847035,13.0
6.3807386399847035,26.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.94,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.74,12.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.51,1.0
6.3807386399847035,1.0
8.24,11.0
5.96,1.0
6.3807386399847035,13.0
6.3807386399847035,13.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
7.68,13.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
5.29,1.0
7.0,12.0
5.72,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
7.55,5.0
7.52,8.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,2.0
6.3807386399847035,1.0
6.11,12.0
6.78,12.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.11,12.0
6.3807386399847035,1.0
6.07,3.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.27,1.0
6.3807386399847035,1.0
8.27,12.0
6.3807386399847035,1.0
6.3807386399847035,12.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.68,12.0
6.3807386399847035,1.0
6.3807386399847035,2.0
5.83,1.0
6.3807386399847035,13.0
6.3807386399847035,12.0
6.3807386399847035,3.0
6.3807386399847035,16.0
5.83,1.0
6.3807386399847035,1.0
6.3807386399847035,13.0
6.66,1.0
8.49,1.0
6.72,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.83,1.0
5.91,13.0
6.3807386399847035,20.0
6.3807386399847035,20.0
6.43,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.38,1.0
6.3807386399847035,1.0
8.63,14.0
5.78,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
5.88,1.0
6.3807386399847035,1.0
6.0,1.0
7.21,1.0
6.3807386399847035,1.0
6.3807386399847035,9.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,26.0
5.7,2.0
6.64,1.0
6.25,1.0
6.37,1.0
6.3807386399847035,1.0
6.14,1.0
6.3807386399847035,1.0
6.14,1.0
6.36,1.0
6.3807386399847035,1.0
5.82,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.29,1.0
6.43,1.0
7.0,15.0
6.3807386399847035,1.0
6.3807386399847035,26.0
6.3807386399847035,25.0
6.3807386399847035,8.0
6.3807386399847035,10.0
6.3807386399847035,10.0
6.3807386399847035,12.0
6.3807386399847035,54.0
6.3807386399847035,10.0
6.3807386399847035,10.0
6.3807386399847035,1.0
6.3807386399847035,13.0
8.21,13.0
6.71,1.0
6.3807386399847035,2.0
6.78,1.0
6.23,1.0
6.3807386399847035,1.0
6.62,1.0
7.09,17.0
6.3807386399847035,3.0
6.3807386399847035,1.0
8.17,12.0
7.37,6.0
6.3807386399847035,45.0
5.32,6.0
6.44,1.0
6.8,4.0
6.5,1.0
6.3807386399847035,12.0
6.3807386399847035,12.0
6.61,1.0
7.7,12.0
6.3807386399847035,12.0
6.18,40.0
6.3807386399847035,52.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,2.0
6.3807386399847035,3.0
6.3807386399847035,15.0
6.3807386399847035,1.0
6.3807386399847035,14.0
6.3807386399847035,1.0
6.3807386399847035,1.0
7.37,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
7.56,1.0
6.49,1.0
6.3807386399847035,2.0
6.3807386399847035,1.0
6.72,1.0
6.3807386399847035,1.0
7.48,1.0
6.3807386399847035,1.0
5.18,12.0
6.47,1.0
6.3807386399847035,12.0
6.3807386399847035,2.0
5.54,15.0
5.75,1.0
6.12,1.0
6.3807386399847035,1.0
6.32,1.0
6.3807386399847035,1.0
6.3807386399847035,12.0
7.31,12.0
6.3807386399847035,50.0
5.7,24.0
6.3807386399847035,1.0
7.47,13.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,6.0
6.3807386399847035,1.0
6.38,1.0
6.3807386399847035,2.0
6.3807386399847035,2.0
6.3807386399847035,2.0
6.3807386399847035,1.0
6.39,1.0
6.61,1.0
5.81,1.0
6.49,1.0
6.26,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,5.0
6.3807386399847035,5.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,15.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,4.0
6.3807386399847035,1.0
6.3807386399847035,6.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,26.0
6.79,1.0
8.07,1.0
6.3807386399847035,26.0
6.3807386399847035,26.0
6.3807386399847035,2.0
6.3807386399847035,1.0
7.07,4.0
6.43,2.0
6.3807386399847035,1.0
5.44,14.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,15.0
6.3807386399847035,1.0
6.3807386399847035,20.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.72,12.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.22,1.0
6.3807386399847035,1.0
6.3807386399847035,62.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.49,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,34.0
6.3807386399847035,34.0
6.3807386399847035,1.0
6.77,1.0
6.3807386399847035,1.0
5.71,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,2.0
6.3807386399847035,6.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.45,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
5.87,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,13.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.89,1.0
6.3807386399847035,1.0
5.85,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,12.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,10.0
6.3807386399847035,10.0
6.3807386399847035,10.0
6.3807386399847035,10.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,10.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.74,1.0
6.59,1.0
6.3807386399847035,1.0
6.51,6.0
6.3807386399847035,8.0
6.3807386399847035,6.0
6.44,1.0
5.63,1.0
5.58,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,3.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
7.21,1.0
7.56,11.0
6.2,1.0
6.19,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
5.91,1.0
6.3807386399847035,1.0
6.35,1.0
6.3807386399847035,2.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,3.0
6.89,12.0
6.44,1.0
6.3807386399847035,1.0
6.3807386399847035,105.0
6.3807386399847035,1.0
6.25,1.0
6.44,8.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
5.74,1.0
